78.46.227.8 - - [22/Jan/2018:12:15:13 +0000] "GET /i/logos/100/fnatic.png HTTP/1.1" 200 8274 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:13 +0000] "GET /i/logos/100/natus-vincere.png HTTP/1.1" 200 12393 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:13 +0000] "GET /css/font-awesome.min.css HTTP/1.1" 200 6604 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:13 +0000] "GET /s2.css HTTP/1.1" 200 6123 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:16 +0000] "GET /s2m.css HTTP/1.1" 200 1691 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:16 +0000] "GET /i/logos/100/flash-wolves.png HTTP/1.1" 200 9589 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:17 +0000] "GET /i/logos/100/lgd.png HTTP/1.1" 200 1842 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:17 +0000] "GET /i/dota-2-header.jpg HTTP/1.1" 200 14907 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:17 +0000] "GET /i/cs-go-header.jpg HTTP/1.1" 200 22733 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:17 +0000] "GET /i/league-of-legends-header.jpg HTTP/1.1" 200 21680 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:17 +0000] "GET /i/starcraft-2-header.jpg HTTP/1.1" 200 25368 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
78.46.227.8 - - [22/Jan/2018:12:15:17 +0000] "GET /i/overwatch-header.jpg HTTP/1.1" 200 21129 "http://www.bet-esport.com/" "Mozilla/55 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55"
